competitor,comp_path,staples_carries,gold_staples_path,source,labeller,note
Amazon,Home & Kitchen > Home Décor > Slipcovers,0,,verification loop,Claude labelling agent (review with team),no sofa/chair slipcover shelf (prior standard)
Wayfair,Furniture > Living Room Furniture > Slipcovers,0,,verification loop,Claude labelling agent (review with team),no sofa/chair slipcover shelf (prior standard)
Wayfair,Furniture > Bedroom Furniture > Makeup Vanities,0,,verification loop,Claude labelling agent (review with team),makeup vanities not carried (prior standard)
Amazon,Home & Kitchen > Home Décor > Vases,0,,verification loop,Claude labelling agent (review with team),vases not carried (standard)
Wayfair,Restaurant Storage > Cabinet & Pantry Organization > Pull Out Pantries,1,Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Kitchen Storage & Organization,verification loop,Claude labelling agent (review with team),judgement: Glidez pull-out/slide-out cabinet organizers on kitchen storage shelf
Walmart,Home Improvement > Building Materials > Roofing,0,,verification loop,Claude labelling agent (review with team),no roofing materials
Walmart,Home Improvement > Weatherproofing > Roofing,0,,verification loop,Claude labelling agent (review with team),no roofing materials
Wayfair,Outdoor > Outdoor Fencing & Flooring > Fencing Accessories,0,,verification loop,Claude labelling agent (review with team),no fencing (prior standard)
Wayfair,Home Improvement > Outdoor Remodel > Fence Panels & Border Fencing,0,,verification loop,Claude labelling agent (review with team),no fence panels/fencing
WestElm,Furniture > Dining & Kitchen > Buffet Tables & Sideboards,0,,verification loop,Claude labelling agent (review with team),"judgement: no dining sideboard/buffet shelf; one stray sideboard in Accent Furniture, office credenzas differ"
Amazon,Home & Kitchen > Seasonal Décor > Wreath Hangers,0,,verification loop,Claude labelling agent (review with team),"judgement: only ~5 novelty Halloween wreath hangers, no hanger shelf"
Wayfair,Outdoor > Front Door Décor & Curb Appeal > Wreaths,1,Furniture > Decor > Artificial Plants & Flowers > Artificial Wreathes,verification loop,Claude labelling agent (review with team),wreaths shelf (76 items)
Wayfair,Outdoor > Outdoor Décor > Wreaths,1,Furniture > Decor > Artificial Plants & Flowers > Artificial Wreathes,verification loop,Claude labelling agent (review with team),wreaths shelf (76 items)
WestElm,Window > Curtains > Cafe Curtains & Rods,1,"Furniture > Decor > Curtains, Blinds & Shades",verification loop,Claude labelling agent (review with team),curtains/rods shelf (thin; prior standard)
Amazon,Health & Personal Care > Vision Care > Contact Lens Care,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),judgement: eye-care shelf includes Opti-Free contact lens solution (1 of 4 SKUs)
Wayfair,Organization > Cleaning & Laundry Organization > Ironing & Steaming,1,Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories|Retail Store Supplies > Sewing & Tailoring > Garment Steamers & Irons,verification loop,Claude labelling agent (review with team),ironing boards on Laundry Accessories; irons/steamers shelf
Wayfair,Shop Contractor Spaces > Laundry & Utility Room > Ironing & Steaming,1,Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories|Retail Store Supplies > Sewing & Tailoring > Garment Steamers & Irons,verification loop,Claude labelling agent (review with team),ironing boards on Laundry Accessories; irons/steamers shelf
Walmart,Industrial & Scientific > Occupational Health & Safety Products > MSA,1,Safety Supplies > Personal Protective Equipment (PPE) > Head & Face Protection > Hard Hats & Safety Helmets|Safety Supplies > Personal Protective Equipment (PPE),verification loop,Claude labelling agent (review with team),brand page -> MSA V-Gard hard hats/PPE (sold at Staples)
Wayfair,Facilities & Maintenance > Safety & Emergency Supplies > Sneeze Guards,1,Furniture > Cubicle & Panel Systems > Desktop Privacy Panels,verification loop,Claude labelling agent (review with team),sneeze guards (standard)
Amazon,Industrial & Scientific > Cutting Tools > Indexable Insert Holders,0,,verification loop,Claude labelling agent (review with team),no metalworking indexable tooling
Amazon,Industrial & Scientific > Cutting Tools > Indexable Inserts,0,,verification loop,Claude labelling agent (review with team),no metalworking indexable inserts
Amazon,Industrial & Scientific > Material Handling Products > Forklift Booms,0,,verification loop,Claude labelling agent (review with team),no forklift attachments; only hand trucks/hoists
Amazon,Industrial & Scientific > Material Handling Products > Forklifts,0,,verification loop,Claude labelling agent (review with team),no forklifts
Walmart,Health and Medicine > Lip Care > Lypsyl,1,Healthcare Supplies > Personal Care > Skin Care > Lip Balm,verification loop,Claude labelling agent (review with team),brand page -> lip balm
Wayfair,Outdoor > Outdoor Heating > Chimineas,0,,verification loop,Claude labelling agent (review with team),no chimineas; Outdoor Heaters = propane patio heaters only
Walmart,Health and Medicine > Pain management > Omron,1,Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Electrodes & TENS Units,verification loop,Claude labelling agent (review with team),brand page under pain mgmt -> Omron TENS units
Walmart,Health and Medicine > Sleep Better > Melatonin,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,verification loop,Claude labelling agent (review with team),Sleep Aids shelf = OLLY melatonin sleep gummies
WestElm,Pillows & Decor > Room Decor > Candlelight & Home Fragrance,1,Furniture > Decor > Candles|Furniture > Decor > Essential Oils & Diffusers,verification loop,Claude labelling agent (review with team),candles + home fragrance (prior standard)
Walmart,Household Essentials > Pest Control > Diatomaceous Earth,0,,verification loop,Claude labelling agent (review with team),judgement: Pest Control shelf is traps/sprays/repellers; no DE or insect dusts
Walmart,Patio & Garden > Outdoor Shade > Beach Canopies,1,Gift Shop > Professional Gifts > Compasses > Camping,verification loop,Claude labelling agent (review with team),judgement: Camping shelf holds pop-up beach sun shelters/canopies
Walmart,Patio & Garden > Outdoor Shade > Event Canopies,1,Gift Shop > Professional Gifts > Compasses > Camping,verification loop,Claude labelling agent (review with team),judgement: Camping shelf holds 10x10 pop-up canopy tents (Ergodyne SHAX)
Wayfair,Kitchen > Kitchen Utensils & Tools > Mortar & Pestle Sets,0,,verification loop,Claude labelling agent (review with team),no mortar & pestle; spice-grinder shelf has 3 electric items
Walmart,Health and Medicine > Eye Care > Alaway,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> allergy eye drops
Walmart,Health and Medicine > Eye Care > Pataday,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> allergy eye drops
Walmart,Health and Medicine > Allergy Medicine > Benzedrex,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),brand page -> nasal decongestant inhaler
Walmart,Home Improvement > Building Materials > Mouldings,0,,verification loop,Claude labelling agent (review with team),no building mouldings/trim
Wayfair,Baby & Kids > Toddler & Kids Bedding & Bath > Bed Canopies,0,,verification loop,Claude labelling agent (review with team),no bed canopies
Walmart,Health and Medicine > Sleep Better > ZzzQuil,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,verification loop,Claude labelling agent (review with team),brand page -> OTC sleep aid
Walmart,Health and Medicine > Diabetes Support > Insulin,0,,verification loop,Claude labelling agent (review with team),Rx insulin; not carried (only glucose meters/syringes)
Walmart,Health and Medicine > Ear Care > Doctor Easy,0,,verification loop,Claude labelling agent (review with team),brand page -> ear-irrigation washer system; not carried
Wayfair,Baby & Kids > Nursery Furniture > Cribs,0,,verification loop,Claude labelling agent (review with team),Nursery Furniture = playards/bassinets; no cribs
Walmart,Health and Medicine > Caregiver > Reading & Magnifying Glasses,1,Expanded Assortment > Personal Care & Eyewear|Furniture > Lamps & Lighting > Craft Lighting & Magnifiers,verification loop,Claude labelling agent (review with team),reading glasses (eyewear shelf) + magnifiers
Wayfair,Tabletop > Drinkware > Mugs & Teacups,1,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Drinkware & Glassware,verification loop,Claude labelling agent (review with team),mugs on drinkware shelf (prior standard)
Walmart,Health and Medicine > Eye Care > Naphcon A,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> allergy eye drops
Walmart,Home > Featured Shops > The Pioneer Woman,1,Appliances & Kitchenware > Kitchenware,verification loop,Claude labelling agent (review with team),brand page -> cookware/kitchen/dining; kitchenware aisle
Walmart,Industrial & Scientific > Occupational Health & Safety Products > Moldex,1,Safety Supplies > Personal Protective Equipment (PPE) > Face Masks & Respirators|Safety Supplies > Personal Protective Equipment (PPE) > Ear Protection,verification loop,Claude labelling agent (review with team),brand page -> respirators & earplugs (Moldex sold)
Walmart,Patio & Garden > Hot Tubs > Jacuzzi,0,,verification loop,Claude labelling agent (review with team),hot tubs not carried (prior standard)
Walmart,Seasonal > Christmas Last Minute Deals > Household,1,"Cleaning Supplies|Coffee, Water & Snacks > Paper Products",verification loop,Claude labelling agent (review with team),judgement: deals page of household essentials; cleaning/laundry/paper aisles
Walmart,Personal Care > Feminine Care > L.,1,Healthcare Supplies > Personal Care > Period Care,verification loop,Claude labelling agent (review with team),brand page -> L. organic tampons/pads
Walmart,Health and Medicine > Eye Care > Boston,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),judgement: brand page -> Boston RGP lens solution; eye shelf holds contact solution
Walmart,Health and Medicine > Sleep & Snoring Aids > Breathe Right,0,,verification loop,Claude labelling agent (review with team),brand page -> nasal strips; not carried
Walmart,Health and Medicine > Sleep & Snoring Aids > Snoring,0,,verification loop,Claude labelling agent (review with team),anti-snoring aids; no Staples shelf
Walmart,Health and Medicine > Eye Care > Bion Tears,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> lubricant eye drops
Walmart,Health and Medicine > Ear Care > Debrox,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> earwax drops
Walmart,Health and Medicine > Allergy Medicine > Sinex,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),brand page -> nasal spray
Walmart,Health and Medicine > Pain management > Tucks,0,,verification loop,Claude labelling agent (review with team),brand page -> hemorrhoid pads; no hemorrhoid-care shelf
Wayfair,Bedding & Bath > Bath Rugs & Towels > Bathrobes,0,,verification loop,Claude labelling agent (review with team),judgement: no bathrobe shelf in path list (spa robes only in excluded Clothing branch)
Walmart,Health and Medicine > Lip Care > Burt's Bees,1,Healthcare Supplies > Personal Care > Skin Care > Lip Balm,verification loop,Claude labelling agent (review with team),brand page under lip care -> lip balm
Walmart,Health and Medicine > Vision Centers > Costa Del Mar Sunglasses,0,,verification loop,Claude labelling agent (review with team),judgement: premium sunglasses; Staples eyewear is readers/sunglass readers only
Wayfair,School Furniture & Supplies > Outdoor & Playground > Bleachers,0,,verification loop,Claude labelling agent (review with team),no bleachers (stadium seat cushions only)
Walmart,Health and Medicine > Lip Care > Vaseline,1,Healthcare Supplies > Personal Care > Skin Care > Lip Balm,verification loop,Claude labelling agent (review with team),brand page under lip care -> lip therapy balm
Amazon,Home & Kitchen > Kitchen & Dining > Home Brewing & Wine Making,0,,verification loop,Claude labelling agent (review with team),no home brewing/wine making
Wayfair,Restaurant Appliances & Equipment > Beverage Equipment > Home Brewing,0,,verification loop,Claude labelling agent (review with team),no home brewing equipment
Walmart,Home > Featured Shops > Hotel Style,1,Furniture > Decor > Beds & Bedding|Furniture > Decor > Bath Mats & Towels,verification loop,Claude labelling agent (review with team),brand page -> hotel-style bedding & towels
Wayfair,Decor & Pillows > Wall Décor > Peel & Stick Wallpaper,1,Furniture > Decor > Wall Art > Wall Decals,verification loop,Claude labelling agent (review with team),peel-and-stick wallpaper on Wall Decals (prior standard)
Walmart,Cell Phones > Unlocked Phones > GSM Unlocked,1,"Phones, Cameras & Electronics > Cell Phones",verification loop,Claude labelling agent (review with team),Cell Phones shelf is all unlocked phones
Amazon,"Patio, Lawn & Garden > Outdoor Power Tools > Edgers",0,,verification loop,Claude labelling agent (review with team),judgement: no edgers; mowers = 0 standard
Walmart,Health and Medicine > Digestive Health > Irritable Bowel Syndrome,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids|Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics,verification loop,Claude labelling agent (review with team),IBS relief = digestive aids/probiotics
OfficeDepot,Breakroom > Coffee & Coffee Supplies > Stir Sticks,1,Party Supplies > Stirrers & Straws,verification loop,Claude labelling agent (review with team),coffee stirrers shelf
Walmart,Cell Phones > Shop Phones by Carrier > Total by Verizon,0,,verification loop,Claude labelling agent (review with team),judgement: carrier-locked prepaid phones; Staples sells unlocked only
Walmart,Patio & Garden > Outdoor Shade > Beach Umbrellas,0,,verification loop,Claude labelling agent (review with team),beach umbrellas not carried (prior standard)
Wayfair,Restaurant Furniture > Outdoor Restaurant Furniture > Umbrellas,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,verification loop,Claude labelling agent (review with team),patio umbrellas (standard)
WestElm,Outdoor > Outdoor Umbrellas > Umbrellas,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,verification loop,Claude labelling agent (review with team),patio umbrellas (standard)
Walmart,Health and Medicine > Eye Care > Zaditor,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> allergy eye drops
Walmart,Health and Medicine > Eye Care > iVIZIA,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> dry-eye drops
Walmart,Health and Medicine > Eye Care > Lumify,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),brand page -> redness-relief eye drops
Walmart,Health and Medicine > Foot Care > Pixnor,0,,verification loop,Claude labelling agent (review with team),judgement: brand page -> foot files/pumice/cushions; no foot-care tool shelf
Walmart,Health and Medicine > Foot Care > Desenex,1,Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,verification loop,Claude labelling agent (review with team),brand page -> athlete's foot antifungal
Walmart,Health and Medicine > Foot Care > Outad,0,,verification loop,Claude labelling agent (review with team),generic marketplace brand (foot warmers etc.); no Staples shelf
Walmart,Health and Medicine > Digestive Health > Replenza,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,verification loop,Claude labelling agent (review with team),GLP-1 support daily supplement (tablets/drink mix); vitamins & supplements shelf
Walmart,Health and Medicine > Allergy Medicine > Rhinocort,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),allergy nasal spray; allergy medicine shelf
Walmart,Health and Medicine > Allergy Medicine > Xyzal,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),antihistamine; allergy medicine shelf
Walmart,Health and Medicine > Allergy Medicine > Mabis,1,Healthcare Supplies > Patient Care > Respiratory Therapy > Aerosol Therapy,verification loop,Claude labelling agent (review with team),judgement: Mabis allergy line = steam inhalers/nebulizers; Staples sells Mabis steam inhaler
Walmart,Health and Medicine > Allergy Medicine > AstePRO,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),allergy nasal spray; allergy medicine shelf
Walmart,Health and Medicine > Allergy Medicine > Alavert,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),loratadine antihistamine; allergy medicine shelf
Walmart,Health and Medicine > Digestive Health > Lactaid,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,verification loop,Claude labelling agent (review with team),"lactase digestive aid; digestive aids shelf (thin, 3 items) but on-type"
Amazon,"Industrial & Scientific > Test, Measure & Inspect > Substance Analysis Instrumentation",1,"Laboratory & Scientific Supplies > PH & Electrochemistry|Safety Supplies > Test Instruments, Meters & Precision Tools",verification loop,Claude labelling agent (review with team),"judgement: pH meter, gas detector on test-instrument shelf + pH/electrochem shelf"
Amazon,"Industrial & Scientific > Hydraulics, Pneumatics & Plumbing > Seals & O-Rings",0,,verification loop,Claude labelling agent (review with team),judgement: industrial seals/O-ring kits; no Staples seal shelf (faucet repair parts only)
Amazon,"Industrial & Scientific > Adhesives, Sealants & Lubricants > Contact Cements",1,"Facilities > Adhesives, Sealants and Patching > Adhesives > Commercial Adhesives|Tools, Parts & Supplies > Industrial Adhesives, Sealants & Tapes",verification loop,Claude labelling agent (review with team),judgement: contact cement within commercial/industrial adhesives (cf. Adhesive Primers=1)
Amazon,"Patio, Lawn & Garden > Outdoor Power Tools > Sawmills",0,,verification loop,Claude labelling agent (review with team),portable chainsaw mills; no Staples shelf
OfficeDepot,Office Supplies > Labor Law & Workplace Posters > Federal & State Poster Kits,1,Facilities > Facilities Signs > Labor Law Posters,verification loop,Claude labelling agent (review with team),labor law poster kits; exact shelf
Walmart,Personal Care > Feminine Care > Douches,0,,verification loop,Claude labelling agent (review with team),no douche/feminine-wash shelf; Period Care = pads/tampons only
Amazon,"Patio, Lawn & Garden > Outdoor Power Tools > Hedge Trimmers",0,,verification loop,Claude labelling agent (review with team),judgement: site search finds one Sun Joe shear/hedge trimmer combo; not core of Lawn & Garden Tools
Amazon,Electronics > Camera & Photo > Lenses,1,"Phones, Cameras & Electronics > Cameras, Camcorders & Accessories > Camera & Camcorder Accessories",verification loop,Claude labelling agent (review with team),Camera Accessories page lists Canon EF/RF lenses; search finds 55 lens results
Amazon,Electronics > Portable Audio & Video > Boomboxes,1,Audio > Portable Audio > Portable Speakers & Radios,verification loop,Claude labelling agent (review with team),Portable Speakers & Radios lists Aiwa/Emerson/Jensen boomboxes
Walmart,Health and Medicine > Lip Care > Aquaphor,1,Healthcare Supplies > Personal Care > Skin Care > Lip Balm,verification loop,Claude labelling agent (review with team),lip care brand; lip balm shelf
Walmart,Health and Medicine > Foot Care > ZenToes,1,Healthcare Supplies > Durable Medical Equipment > Orthopedics > Ankle & Foot Supports,verification loop,Claude labelling agent (review with team),"judgement: toe/bunion/foot pads; Ankle & Foot Supports lists hammer-toe cushions, plantar wraps"
Amazon,"Industrial & Scientific > Adhesives, Sealants & Lubricants > Catalysts",0,,verification loop,Claude labelling agent (review with team),judgement: resin/epoxy hardeners & activators; no Staples shelf (adhesive shelves are thin)
Amazon,Industrial & Scientific > Raw Materials > Floor Grating,0,,verification loop,Claude labelling agent (review with team),industrial metal/fiberglass grating; no Staples shelf
Walmart,Party & Occasions > Tangled Party Supplies > Tangled Cards,1,Gift Shop > Invitations|Paper > Stationery & Invitations,verification loop,Claude labelling agent (review with team),themed party invitations/cards; product-type match (cf. Pirate Cards)
Walmart,Health and Medicine > Digestive Health > BIOHM,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics|Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,verification loop,Claude labelling agent (review with team),"probiotic/gut-health supplements; Probiotics shelf thin, supplements shelf"
Walmart,Home > Kitchen & Dining > Caraway,1,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Pots & Pans|Appliances & Kitchenware > Kitchenware > Kitchen Tools > Bakeware,verification loop,Claude labelling agent (review with team),cookware/bakeware brand page; judged by product type
Walmart,Health and Medicine > Caregiver > Sharper Image,1,Retail Store Supplies > Spa & Salon > Spa & Massage > Massage & Recovery Tools,verification loop,Claude labelling agent (review with team),judgement: Sharper Image caregiver line = massagers; massage tools shelf
Amazon,Home & Kitchen > Seasonal Décor > Stockings & Holders,1,Furniture > Decor > Seasonal Decor > Window & Wall Decor & Signs,verification loop,Claude labelling agent (review with team),Window & Wall Decor lists L.L.Bean Christmas stockings and stocking holders
Walmart,Health and Medicine > Sports Medicine & Injury Recovery Solution > Gain Strength,1,Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Rehabilitation & Therapeutic Equipment|Expanded Assortment > Fitness,verification loop,Claude labelling agent (review with team),"judgement: rehab strength aids (putty, weights, bands); rehab equipment + fitness shelves"
Amazon,Industrial & Scientific > Science Education > Microscope Sample Slides,0,,verification loop,Claude labelling agent (review with team),no prepared/blank slide shelf; Microscopes shelf = 5 microscopes/magnifiers
Amazon,Electronics > eBook Readers & Accessories > Reading Lights,0,,verification loop,Claude labelling agent (review with team),judgement: only one clip-on booklight found; lamp shelves are desk/floor lamps
Walmart,Health and Medicine > Allergy Medicine > Neilmed,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),sinus rinse/saline nasal; allergy shelf (cf. Simply Saline)
Amazon,Industrial & Scientific > Industrial Electrical > Decade Boxes,0,,verification loop,Claude labelling agent (review with team),no decade boxes; test-instrument shelf is handheld meters (LCR meter only)
Amazon,Tools & Home Improvement > Building Supplies > HVAC,1,Facilities > Heating & Cooling|Facilities > Air Quality,verification loop,Claude labelling agent (review with team),"judgement: broad HVAC node; ACs, fans, heaters, thermostats, air filters covered; ducting/parts not"
Wayfair,Shop Office Spaces > Meeting & Collaborative Spaces > Meeting Space Tables,1,Furniture > Home & Office Tables > Conference Room Tables,verification loop,Claude labelling agent (review with team),meeting tables = conference room tables
Walmart,Health and Medicine > Digestive Health > Loperamide,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,verification loop,Claude labelling agent (review with team),anti-diarrheal; digestive aids shelf (thin) on-type
Amazon,"Patio, Lawn & Garden > Outdoor Power Tools > Tillers",0,,verification loop,Claude labelling agent (review with team),garden tillers/cultivators; no Staples shelf (cf. Lawn Mowers=0)
Walmart,Electronics > Electronics Learning Center > Ads Free Page 21,0,,verification loop,Claude labelling agent (review with team),"editorial/ad-free content page, not a product category"
Amazon,Industrial & Scientific > Cutting Tools > Threading Taps,1,"Tools, Parts & Supplies > Hand Tools > Tap Wrenches & Dies",verification loop,Claude labelling agent (review with team),taps & dies shelf (cf. Drill & Tap Sets)
Walmart,Health and Medicine > Home Health Care > Marpac,1,Audio > Portable Audio > Portable Speakers & Radios,verification loop,Claude labelling agent (review with team),judgement: Marpac/Yogasleep sound machines sold; listed on Portable Speakers & Radios
Walmart,Health and Medicine > Foot Care > Wart,0,,verification loop,Claude labelling agent (review with team),wart removers; no Staples shelf (OTC skin assortment thin)
Amazon,Industrial & Scientific > Power & Hand Tools > Workholding,1,Facilities > Hand & Power Tools > Hand Tools > Clamps,verification loop,Claude labelling agent (review with team),judgement: vises/clamps; clamps shelf
Walmart,Home Improvement > Renewable Energy > Wind Turbines,0,,verification loop,Claude labelling agent (review with team),no wind turbines; Staples renewable = 2 solar panels only
Walmart,Health and Medicine > Ear Care > Excess Earwax,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,verification loop,Claude labelling agent (review with team),earwax removal drops; ear drops shelf (cf. Earache)
OfficeDepot,Furniture > Furniture Accessories > Cord & Wire Management,1,Computers & Accessories > Computer Accessories & Peripherals > Cables & Cable Accessories > Cable Management,verification loop,Claude labelling agent (review with team),cable management shelf (218 items)
Wayfair,Outdoor > Backyard Play > Kids Cars & Ride-On Toys,1,School Supplies > Teacher Supplies > Physical Education & Recreation > Riding Toys & Wagons,verification loop,Claude labelling agent (review with team),riding toys shelf
Amazon,"Industrial & Scientific > Test, Measure & Inspect > Recorders & Data Acquisition",1,"Safety Supplies > Test Instruments, Meters & Precision Tools|Laboratory & Scientific Supplies > Lab Instruments & Equipment > Lab Notebooks, Recorders & Dataloggers",verification loop,Claude labelling agent (review with team),judgement: Reed data loggers on test-instrument shelf; named datalogger shelf holds notebooks
Amazon,Appliances > Vacuums & Floor Care > Sweepers,1,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Vacuums,verification loop,Claude labelling agent (review with team),Vacuums page lists Bissell cordless sweeper
Amazon,Industrial & Scientific > Cutting Tools > Boring Bars,0,,verification loop,Claude labelling agent (review with team),judgement: lathe/mill boring tooling; no turning-tool shelf
Amazon,Health & Personal Care > Medical Supplies & Equipment > Funeral,0,,verification loop,Claude labelling agent (review with team),funeral/memorial supplies; not carried
Walmart,Health and Medicine > Foot Care > Lamisil,1,Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,verification loop,Claude labelling agent (review with team),antifungal; antifungals shelf
Walmart,Health and Medicine > Caregiver > Sinus,1,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",verification loop,Claude labelling agent (review with team),sinus relief meds/rinses; cough-cold-allergy shelf
Walmart,Health and Medicine > Digestive Health > Iberogast,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,verification loop,Claude labelling agent (review with team),herbal indigestion remedy; digestive aids shelf
Walmart,Party & Occasions > The Lion King Party Supplies > The Lion King Decorative Baking,1,"Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cake, Cookie & Pastry Decorations",verification loop,Claude labelling agent (review with team),themed cake decorations; product-type match (cf. Lumberjack)
Walmart,Health and Medicine > Digestive Health > Papaya Enzymes,1,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids|Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,verification loop,Claude labelling agent (review with team),chewable digestive enzymes; digestive aids / supplements
Amazon,Industrial & Scientific > Science Education > Insects & Insect Kits,1,School Supplies > Learning at Home > Educational & STEM Toys,verification loop,Claude labelling agent (review with team),"Insect Lore bug jars/nets, GeoSafari bug catchers, bug sets sold as STEM toys"
Amazon,"Arts, Crafts & Sewing > Fabric Decorating > Fixatives",0,,verification loop,Claude labelling agent (review with team),fabric/dye fixatives; no textile-dye shelf (cf. Dyes=0)
Amazon,"Patio, Lawn & Garden > Outdoor Heating & Cooling > Fire Pit Spark Screens",0,,verification loop,Claude labelling agent (review with team),fire-pit accessory; Staples sells fire pits only (cf. Patio Heater Parts=0)
Walmart,Health and Medicine > Foot Care > Kerasal,1,Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals|Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,verification loop,Claude labelling agent (review with team),nail-fungus & foot-repair ointment (cf. Natureplex)
Amazon,Electronics > eBook Readers & Accessories > Bundles,1,Tablets & iPads > E-Readers,verification loop,Claude labelling agent (review with team),e-reader bundles; e-readers shelf
Amazon,Industrial & Scientific > Professional Medical Supplies > Radiology & Imaging,0,,verification loop,Claude labelling agent (review with team),"judgement: x-ray film, lead aprons, imaging gear not carried; only ultrasound gel"
Walmart,Personal Care > Feminine Care > Stayfree Pads,1,Healthcare Supplies > Personal Care > Period Care > Menstrual Pads,verification loop,Claude labelling agent (review with team),menstrual pads; exact shelf
Amazon,"Home & Kitchen > Heating, Cooling & Air Quality > Evaporative Coolers",1,Facilities > Heating & Cooling > Air Conditioners,verification loop,Claude labelling agent (review with team),judgement: Air Conditioners lists Techni Home evaporative cooler; search finds 14
Amazon,Home & Kitchen > Event & Party Supplies > Photobooth Props,1,Party Supplies > Party Décor,verification loop,Claude labelling agent (review with team),Say Hooray photo props and backdrop-with-props kits sold
Amazon,Tools & Home Improvement > Hardware > Address Numbers & Plaques,0,,verification loop,Claude labelling agent (review with team),no address numbers/plaques shelf (cf. House Numbers & Letters=0)
